-0.033093557	0.029581659	-0.0028042134	-0.032887917	0.041010354	-0.046752162	-0.020915942	-0.09409889	-0.029854907	0.0017565566	0.13157758	0.06445763	-0.022073787	-0.03887057	-0.056013018	-0.05766365
-0.06161055	0.14016472	0.057723653	-0.025480304	0.09713689	-0.065734066	-0.16532187	-0.1196635	0.0032049664	0.08017605	0.081060685	-0.05256643	0.067777224	-0.012220907	-0.06901307	-0.14491805
-0.054336473	0.19210738	0.20730446	-0.0032620782	0.21964441	-0.1593745	-0.24592507	-0.26305377	-0.10058157	0.17522028	0.18112193	-0.045294207	0.13079765	-0.06301455	-0.16619132	-0.2028583
0.18803757	-0.45311555	-0.25504532	-0.25520426	-0.47451237	0.45060295	0.53321606	0.36261243	-0.27728626	-0.3526244	0.32567388	0.3723076	-0.43235534	-0.21015513	0.4432803	0.30112565
-0.014124549	-0.025218684	0.07596181	-0.10664493	-0.021502066	0.019919476	0.024561277	-0.0289338	-0.11384055	0.01365906	0.048206307	0.04385187	-0.089108124	-0.098237	0.017021367	0.0021794108
-0.07923837	0.009619637	0.054816954	0.010198084	0.09981856	-0.056659978	-0.10299275	-0.06791387	0.036854245	0.031550955	-0.005990006	-0.02384331	0.10979027	0.08965647	-0.06006526	-0.13020238
0.2542889	-0.48413867	-0.33735847	-0.3237056	-0.41989875	0.41683716	0.42377946	0.35051575	-0.2953694	-0.323758	0.2934884	0.36514086	-0.47657138	-0.25368458	0.4209891	0.26589194
-0.06842499	0.07182678	0.018985631	0.010829346	0.0476806	-0.011154127	-0.037075575	-0.07632085	0.01455229	0.08090313	-0.013438401	-0.079243064	0.08782101	-0.03010328	-0.049246155	-0.049901053
0.22857136	-0.3928018	-0.20428821	-0.22897023	-0.34650382	0.29998574	0.439002	0.3293836	-0.2649442	-0.31684974	0.21236323	0.3074384	-0.36230975	-0.14979607	0.35190877	0.28232756
-0.035300817	0.02355522	-0.057495505	0.023995383	-0.01629258	0.004533594	-0.03098598	-0.03632222	-0.028854277	0.01854171	0.022954432	-0.014793812	0.060594834	-0.04193962	0.042394917	-0.0046365797
